evaluation_type,window_id,attack_id,target_tag,p1_target_tag,method,candidate_action,t,step,predicted_LIT101,predicted_level,safe_low,safe_high,target_low,target_high,predicted_pump_state,predicted_mv101_state,selected
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,49,49,494.4318887869836,494.4318887869836,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,50,50,494.4398225627233,494.4398225627233,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,51,51,494.44775633846297,494.44775633846297,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,52,52,494.45569011420264,494.45569011420264,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,53,53,494.4636238899423,494.4636238899423,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,54,54,494.471557665682,494.471557665682,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,55,55,494.47949144142166,494.47949144142166,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,56,56,494.48742521716133,494.48742521716133,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,57,57,494.495358992901,494.495358992901,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,58,58,494.5032927686407,494.5032927686407,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_ROOT_CAUSE,R7_LOCAL_SAFE_SHUTDOWN,59,59,494.51122654438035,494.51122654438035,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,0,0,494.91457629999996,494.91457629999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,1,1,495.79395259999995,495.79395259999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,2,2,496.67332889999994,496.67332889999994,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,3,3,497.55270519999993,497.55270519999993,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,4,4,498.4320814999999,498.4320814999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,5,5,499.3114577999999,499.3114577999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,6,6,500.1908340999999,500.1908340999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,7,7,501.0702103999999,501.0702103999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,8,8,501.9495866999999,501.9495866999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,9,9,502.8289629999999,502.8289629999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,10,10,503.70833929999986,503.70833929999986,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,11,11,504.58771559999985,504.58771559999985,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,12,12,505.46709189999984,505.46709189999984,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,13,13,506.34646819999983,506.34646819999983,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,14,14,507.2258444999998,507.2258444999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,15,15,508.1052207999998,508.1052207999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,16,16,508.9845970999998,508.9845970999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,17,17,509.8639733999998,509.8639733999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,18,18,510.7433496999998,510.7433496999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,19,19,511.6227259999998,511.6227259999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,20,20,512.5021022999998,512.5021022999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,21,21,513.3814785999998,513.3814785999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,22,22,514.2608548999998,514.2608548999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,23,23,515.1402311999998,515.1402311999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,24,24,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,25,25,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,26,26,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,27,27,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,28,28,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,29,29,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,30,30,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,31,31,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,32,32,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,33,33,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,34,34,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,35,35,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,36,36,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,37,37,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,38,38,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,39,39,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,40,40,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,41,41,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,42,42,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,43,43,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,44,44,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,45,45,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,46,46,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,47,47,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,48,48,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,49,49,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,50,50,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,51,51,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,52,52,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,53,53,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,54,54,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,55,55,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,56,56,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,57,57,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,58,58,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,34,34,P101,P101,B5_NO_SHIELD,R3_SWITCH_TO_BACKUP_PUMP,59,59,516.0196074999998,516.0196074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=1,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,0,0,503.5109763,503.5109763,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,1,1,504.39035259999997,504.39035259999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,2,2,505.26972889999996,505.26972889999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,3,3,506.14910519999995,506.14910519999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,4,4,507.02848149999994,507.02848149999994,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,5,5,507.90785779999993,507.90785779999993,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,6,6,508.7872340999999,508.7872340999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,7,7,509.6666103999999,509.6666103999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,8,8,510.5459866999999,510.5459866999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,9,9,511.4253629999999,511.4253629999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,10,10,512.3047392999999,512.3047392999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,11,11,513.1841155999999,513.1841155999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,12,12,514.0634918999999,514.0634918999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,13,13,514.9428681999999,514.9428681999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,14,14,515.8222444999999,515.8222444999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,15,15,516.7016207999999,516.7016207999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,16,16,517.5809970999999,517.5809970999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,17,17,518.4603733999999,518.4603733999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,18,18,519.3397496999999,519.3397496999999,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,19,19,520.2191259999998,520.2191259999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,20,20,521.0985022999998,521.0985022999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,21,21,521.9778785999998,521.9778785999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,22,22,522.8572548999998,522.8572548999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,23,23,523.7366311999998,523.7366311999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,24,24,524.6160074999998,524.6160074999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,25,25,525.4953837999998,525.4953837999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,26,26,526.3747600999998,526.3747600999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,27,27,527.2541363999998,527.2541363999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,28,28,528.1335126999998,528.1335126999998,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,29,29,529.0128889999997,529.0128889999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,30,30,529.8922652999997,529.8922652999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,31,31,530.7716415999997,530.7716415999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,32,32,531.6510178999997,531.6510178999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,33,33,532.5303941999997,532.5303941999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,34,34,533.4097704999997,533.4097704999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,35,35,534.2891467999997,534.2891467999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,36,36,535.1685230999997,535.1685230999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,37,37,536.0478993999997,536.0478993999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,38,38,536.9272756999997,536.9272756999997,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,39,39,537.8066519999996,537.8066519999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,40,40,538.6860282999996,538.6860282999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,41,41,539.5654045999996,539.5654045999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,42,42,540.4447808999996,540.4447808999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,43,43,541.3241571999996,541.3241571999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,44,44,542.2035334999996,542.2035334999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,45,45,543.0829097999996,543.0829097999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,46,46,543.9622860999996,543.9622860999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,47,47,544.8416623999996,544.8416623999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,48,48,545.7210386999996,545.7210386999996,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,49,49,546.6004149999995,546.6004149999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,50,50,547.4797912999995,547.4797912999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,51,51,548.3591675999995,548.3591675999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,52,52,549.2385438999995,549.2385438999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,53,53,550.1179201999995,550.1179201999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,54,54,550.9972964999995,550.9972964999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,55,55,551.8766727999995,551.8766727999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
counterfactual_model_rollout,35,35,P101,P101,R0_KEEP_CURRENT,R0_KEEP_CURRENT,56,56,552.7560490999995,552.7560490999995,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,1,1
